##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	sel3_SRR1724092.trim.1.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	586965
Sequences flagged as poor quality	0
Sequence length	36-50
%GC	45
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1103	20	0.21540501058946404
1103	21	0.2228447465857215
1103	22	0.23725820682077625
1103	23	0.17308605486604733
1103	24	0.06290816497293861
1103	25	0.05595747632813186
1103	26	0.09917866882323523
1103	27	0.2982816761332785
1103	28	0.12322057351276783
1103	29	-0.10844017821987251
1103	30	0.13561162612465694
1103	31	0.15306225525495876
1103	32	0.02855707614691738
1103	33	0.15807435688642357
1103	34	0.1294784128811841
1103	35	0.0700170473322359
1103	36	0.276529776758629
1103	37	0.1787554383583796
1103	38	-0.04123710407350245
1103	39	-0.0016077876875755237
1103	40	0.0672803716916377
1103	41	0.33184898590617706
1103	42	0.3307306516369408
1103	43	0.31879326386473394
1103	44	0.17963238581383223
1103	45	0.2475862361324772
1103	46	0.20625458187646473
1103	47	0.17646178244171296
1103	48	0.00852374326995431
1103	49	0.20179725623666656
1103	50	0.17413300377180718
1104	1	0.01463268959820141
1104	2	0.10822138975659357
1104	3	0.007433752875122934
1104	4	-0.051675199259953786
1104	5	-0.04557649951421894
1104	6	0.04583080063811451
1104	7	0.040886926182821526
1104	8	0.1094948853617268
1104	9	-0.00977723282571219
1104	10	-0.032265784934963904
1104	11	0.02018936512360625
1104	12	0.01991766875548251
1104	13	-0.04170309137645489
1104	14	0.06940018744480625
1104	15	0.0527463784896014
1104	16	0.07229627795982196
1104	17	0.09072170014302827
1104	18	-0.01500374696690443
1104	19	-0.02495671949498046
1104	20	0.03173742786709255
1104	21	-0.12204546936886373
1104	22	0.015173340124313484
1104	23	0.022152407094218063
1104	24	0.06854713759586417
1104	25	-0.026132525351833635
1104	26	0.07529782579841537
1104	27	-0.19795425417041201
1104	28	-0.05711560941943361
1104	29	-0.03854100774158553
1104	30	0.12969688586923667
1104	31	0.1747718243918044
1104	32	0.07764688447256418
1104	33	0.034536797017906906
1104	34	0.19403022708353745
1104	35	0.2141547663218546
1104	36	0.2659523446941421
1104	37	0.2692262402716352
1104	38	0.22878893263190037
1104	39	0.16427460260898386
1104	40	0.027720455517126652
1104	41	-0.01574975072298912
1104	42	0.0034345932092278986
1104	43	0.01628046365022584
1104	44	3.3565604176999386E-5
1104	45	0.17141607235111422
1104	46	0.3055434502272547
1104	47	0.13201733799726867
1104	48	0.3100734153612805
1104	49	0.1408563087999326
1104	50	0.2083367647500296
1105	1	0.08646890664684292
1105	2	0.06956664952475222
1105	3	-0.027489349673317065
1105	4	-0.0699184365798402
1105	5	-0.0487032436968704
1105	6	0.03537520186660714
1105	7	-0.055828823549070705
1105	8	-0.011831555497515467
1105	9	-0.10196650896982362
1105	10	-0.15636246269621523
1105	11	0.03507792737649851
1105	12	0.03468934337538343
1105	13	-0.03441514745914276
1105	14	-0.03934329972239681
1105	15	0.07757623392882351
1105	16	-0.028136498501339702
1105	17	-0.06766980913931064
1105	18	0.016485781362270302
1105	19	0.052116063511896016
1105	20	0.13727527169937304
1105	21	0.052371334397257385
1105	22	0.07938848350160299
1105	23	-0.043778062297299414
1105	24	0.012452762520986482
1105	25	-0.03277174290602147
1105	26	-0.07579405080331014
1105	27	-0.03253779814500035
1105	28	-0.22061218607287714
1105	29	-0.09235022959139627
1105	30	-0.22137511983487457
1105	31	-0.14913549540398918
1105	32	-0.1674051159131622
1105	33	-0.04144600881127758
1105	34	-0.14756511377541415
1105	35	-0.02755132556936246
1105	36	0.11565530399678892
1105	37	0.08876972031425368
1105	38	0.06977465782722447
1105	39	0.04497955729888048
1105	40	0.09026605984806935
1105	41	0.17967958195014688
1105	42	0.0437593203851705
1105	43	0.11486967231321188
1105	44	0.02868266019307697
1105	45	0.03413472017401631
1105	46	0.16212453647701608
1105	47	0.12899488549295057
1105	48	0.14325806655899953
1105	49	0.003260046272622219
1105	50	-0.0683763595240734
1106	1	0.04319211000407819
1106	2	0.10279770164868296
1106	3	-0.05921156594167343
1106	4	0.03498372881113454
1106	5	-0.05734450175574324
1106	6	0.017731693245089275
1106	7	-0.05115566277767414
1106	8	-0.016270635192249472
1106	9	-0.03475421717507032
1106	10	-0.04139199075492428
1106	11	-0.04933791342580207
1106	12	-0.015026093002511232
1106	13	-0.1205767254476271
1106	14	-0.036091546934571284
1106	15	-0.031530930080222674
1106	16	-0.02597054347875627
1106	17	0.003482377403564385
1106	18	0.035970915803773096
1106	19	0.10841397257563301
1106	20	0.01956915344048582
1106	21	-0.03268470404844237
1106	22	0.08063785599510709
1106	23	-0.03712790351700335
1106	24	-0.051434449883622335
1106	25	-0.10630704402453262
1106	26	-0.016864844817604308
1106	27	-0.02539691517989695
1106	28	-0.16681020174220862
1106	29	-0.007720049489975622
1106	30	0.07271814032226587
1106	31	0.038058859575734516
1106	32	-0.036150497747343024
1106	33	0.03581766801018205
1106	34	0.042827409167351504
1106	35	0.07219823588115304
1106	36	0.10108023165727786
1106	37	0.10257291601114105
1106	38	0.004123145725024813
1106	39	-0.021874822678370265
1106	40	0.06038121195026491
1106	41	-0.05542720175434823
1106	42	-0.16694302075195822
1106	43	-0.04366169234312167
1106	44	0.008524694837426239
1106	45	0.08884654470871567
1106	46	0.15905761875820446
1106	47	0.10181599571539124
1106	48	0.23173349441266566
1106	49	0.059199434534363604
1106	50	0.07914616299844823
1107	1	0.19241180818112724
1107	2	0.17555027302821458
1107	3	0.0584528000707607
1107	4	0.04843213572045357
1107	5	0.06093282719695026
1107	6	0.07954287614096955
1107	7	0.0027544278182460857
1107	8	0.09242608300417032
1107	9	0.21939247711579668
1107	10	0.29283218205159045
1107	11	0.30593540674925634
1107	12	0.17713165913979623
1107	13	0.2356466872848415
1107	14	0.15864064955682977
1107	15	0.27613968815419554
1107	16	0.3582836645118306
1107	17	0.3299770875333934
1107	18	0.2443721858629857
1107	19	0.3704678887958579
1107	20	0.15435970400379517
1107	21	0.2871961359559734
1107	22	0.37723836352842
1107	23	0.4106415243433901
1107	24	0.31682755499556237
1107	25	0.3522137538080301
1107	26	0.3399960493727363
1107	27	0.24789874136470758
1107	28	0.3067404473855433
1107	29	0.004367579691965773
1107	30	0.03294297512875488
1107	31	0.12783341180630714
1107	32	0.27785202765996786
1107	33	0.28993371415403146
1107	34	0.3203647692585605
1107	35	0.26263969179073143
1107	36	0.5024544945693421
1107	37	0.21333433359025378
1107	38	0.15493463981528066
1107	39	0.15668648354467507
1107	40	0.25001951855492877
1107	41	0.3085649099674086
1107	42	0.33751731839455346
1107	43	0.28479513275588175
1107	44	0.2692749519983053
1107	45	0.32804478654358604
1107	46	0.15810953862047938
1107	47	0.10361882775518438
1107	48	0.1289074814742932
1107	49	0.2595315677933243
1107	50	0.2269644784996956
1108	1	0.0676366698047417
1108	2	0.05757864018688963
1108	3	0.08309532774603667
1108	4	-0.024521046936378355
1108	5	-7.830399617247963E-4
1108	6	0.004162341085617527
1108	7	0.054564852172489964
1108	8	0.0408981771001109
1108	9	0.06216231106413517
1108	10	0.11080381489291824
1108	11	0.09135976099280185
1108	12	0.04185721264533271
1108	13	0.05737177953576378
1108	14	0.07878594475977962
1108	15	0.1355319852021708
1108	16	0.07012061100629552
1108	17	-0.025540670769188978
1108	18	0.08935027626889536
1108	19	-0.04891057061373516
1108	20	-0.05116381998143993
1108	21	0.09907920791169289
1108	22	0.06645077127749488
1108	23	0.1539590981441279
1108	24	0.09797377270773922
1108	25	0.052242582221317946
1108	26	0.08397091099634935
1108	27	0.07926982070050315
1108	28	0.2445114344704109
1108	29	0.3716300335665039
1108	30	0.16327046590366479
1108	31	0.2161579044262325
1108	32	0.23881835607325286
1108	33	0.12155271784406807
1108	34	-0.08717674365657047
1108	35	-0.012706249168680017
1108	36	0.2831452233516316
1108	37	0.2132706944128131
1108	38	0.0022873946684924817
1108	39	0.031904520044633955
1108	40	0.08704537052441452
1108	41	0.23269543970570794
1108	42	0.1301924490718207
1108	43	0.14527202161005448
1108	44	0.0665368034473488
1108	45	0.14194517187254263
1108	46	-0.10784753509769018
1108	47	-0.0030220320814748902
1108	48	-0.028088702318051162
1108	49	-0.052510856198004774
1108	50	0.00705807965444194
1109	1	0.13591069293073588
1109	2	0.0780556138711006
1109	3	0.036100710521154156
1109	4	0.011266931532524893
1109	5	0.06113881011802391
1109	6	0.002911344275410954
1109	7	0.025253648025760356
1109	8	-0.08612285559526356
1109	9	0.09194201600831065
1109	10	0.19734438506835517
1109	11	-0.04492413055425004
1109	12	0.15831953321949044
1109	13	0.07820511286909948
1109	14	0.2631210723514883
1109	15	0.15536601630264357
1109	16	0.2423270504002346
1109	17	0.22121221998040852
1109	18	0.36242394054321636
1109	19	0.2394392100880154
1109	20	0.2429500157442348
1109	21	0.2566724096660735
1109	22	0.30421741800795843
1109	23	0.274480928287673
1109	24	0.19617453028349985
1109	25	0.3526786866870282
1109	26	0.22368632168215186
1109	27	0.21189292676110938
1109	28	0.4050502103874791
1109	29	0.4164217002331654
1109	30	0.4088147242768656
1109	31	0.38849891319816265
1109	32	0.24721648207006552
1109	33	0.20704912932732356
1109	34	0.13159319254757662
1109	35	0.23473194859846558
1109	36	0.452126981724831
1109	37	0.25419139137502356
1109	38	0.1670334467384862
1109	39	-0.025152334640090146
1109	40	0.12916411167947928
1109	41	0.06309887558545313
1109	42	0.11034393576978374
1109	43	0.04832065529249263
1109	44	-0.019097389945464727
1109	45	-0.06550511593489006
1109	46	0.04572313633390479
1109	47	-0.08266966039759183
1109	48	-0.08001745560195417
1109	49	-0.19737235464612013
1109	50	-0.04784495855788862
1110	1	0.12311341895149752
1110	2	0.1376927613472958
1110	3	0.1235070171658279
1110	4	-0.01812706229473804
1110	5	-0.005305224262066588
1110	6	0.0686994571265771
1110	7	0.1305140842544006
1110	8	0.12521451669055494
1110	9	0.042377754750141605
1110	10	0.028641912162541416
1110	11	-0.10164365197648095
1110	12	0.04647538670675999
1110	13	0.09299464642996469
1110	14	0.18133500619322973
1110	15	0.22171479236940428
1110	16	0.2005440325080059
1110	17	0.2444198667734696
1110	18	0.15153564316309343
1110	19	0.18749621266271532
1110	20	0.07670520732231267
1110	21	0.12766815842363854
1110	22	0.05913955114098002
1110	23	0.06477927732501598
1110	24	0.0478137897725901
1110	25	0.14034518461039625
1110	26	0.04885465673013556
1110	27	0.12801662104179456
1110	28	-0.09540430785040854
1110	29	0.08081305404432015
1110	30	-0.020027315666304446
1110	31	0.175218271320432
1110	32	0.06086400453741447
1110	33	0.08962012398741592
1110	34	-0.05618271635281502
1110	35	0.2129123515139142
1110	36	0.17686855952910463
1110	37	0.1448223977955081
1110	38	0.05669933640437819
1110	39	-0.02790046370400745
1110	40	0.07052917936033509
1110	41	0.05412315127426126
1110	42	-0.06564238901653852
1110	43	0.12545740742924494
1110	44	0.15490155631376012
1110	45	0.14974339126567315
1110	46	0.18674937742374453
1110	47	0.23596922803163523
1110	48	0.19582362115339436
1110	49	0.2507029001342147
1110	50	0.20600688775073905
1111	1	-0.08341983319375856
1111	2	0.015639453530219782
1111	3	-0.11831490463777072
1111	4	0.004904084248032348
1111	5	-0.06701242526906981
1111	6	-0.02418754647059984
1111	7	-0.06350580000142259
1111	8	-0.070353228447118
1111	9	-0.03784237409328739
1111	10	-0.052504374762257555
1111	11	0.07719184495082487
1111	12	0.01134278236047237
1111	13	-0.03773691611640828
1111	14	0.16717143951240132
1111	15	0.0654396876009713
1111	16	0.1515088231502233
1111	17	0.047775015137858645
1111	18	0.10701097716844288
1111	19	-0.06280440494656858
1111	20	0.16253089516099095
1111	21	0.16897941405861872
1111	22	0.0606669444409178
1111	23	-0.022758012050772436
1111	24	0.026304919634277724
1111	25	0.07126197877303753
1111	26	0.03942677681344264
1111	27	-0.05683634496666912
1111	28	0.08273529129200341
1111	29	0.08558711752452552
1111	30	0.08037129049137093
1111	31	0.17192299063312788
1111	32	0.024636384559009628
1111	33	-0.029337462065974762
1111	34	0.003406089926642153
1111	35	0.007374335538962384
1111	36	0.12068504718970985
1111	37	0.1780171309902414
1111	38	-0.022987059071496674
1111	39	0.05422793421386274
1111	40	0.0679200925407244
1111	41	0.007635136365195194
1111	42	-0.06525365459166466
1111	43	0.07172195279017757
1111	44	-0.0030717489198224257
1111	45	-0.04952304915977379
1111	46	-0.09770709608304884
1111	47	0.044138550118482556
1111	48	-0.10010537991482948
1111	49	-0.04651908886708611
1111	50	0.07288380307755205
1112	1	-0.011275454255411432
1112	2	0.0780556138711006
1112	3	-0.04141125120133182
1112	4	-0.05216437400404317
1112	5	-0.017512363269993614
1112	6	0.043330574168322755
1112	7	-0.03977255384254619
1112	8	-0.033126728914929515
1112	9	0.01707302534985189
1112	10	0.10762007429141107
1112	11	0.08572066324843775
1112	12	0.03624161114156976
1112	13	-0.034075588885286834
1112	14	0.12049177182744586
1112	15	0.13554373332247138
1112	16	0.19015115611907873
1112	17	0.18986111494509572
1112	18	0.14551803942678987
1112	19	0.22490286923588343
1112	20	0.2568483980636742
1112	21	0.23160975302447184
1112	22	0.17102079007449333
1112	23	0.09621708686593422
1112	24	0.07619275767014955
1112	25	0.11813778898823557
1112	26	0.20472983956777568
1112	27	0.08553156882079804
1112	28	0.20883239311702795
1112	29	0.002386612513866737
1112	30	0.13390016515178615
1112	31	0.28273450217059093
1112	32	0.1813700478025737
1112	33	0.14594181558842934
1112	34	0.21042663980207976
1112	35	0.16177683353808447
1112	36	0.3005206932764395
1112	37	0.1589988646035536
1112	38	0.2115994070939209
1112	39	-0.0029149229289942014
1112	40	0.09787960671076235
1112	41	-0.006309226805171875
1112	42	-0.02363552042356787
1112	43	-0.2912435248541385
1112	44	-0.08523958108765584
1112	45	-0.10949902667766054
1112	46	0.12099404877724851
1112	47	-0.10887795790561228
1112	48	-0.013610690992216234
1112	49	-0.15916619136550736
1112	50	-0.12050725754537694
1113	1	-0.0570580141033048
1113	2	0.003645450531713834
1113	3	-0.046538292943623105
1113	4	-0.011212857281201138
1113	5	7.90290037926411E-5
1113	6	0.011669524993664027
1113	7	-0.05682164208037932
1113	8	-0.04011834588839491
1113	9	-0.0673276314646003
1113	10	-0.032389432233522086
1113	11	-0.004329894179612381
1113	12	-0.02182813218225732
1113	13	-0.05110523195848771
1113	14	-0.05896549202182655
1113	15	0.13946517485734233
1113	16	-0.0031013717523222795
1113	17	-0.3481520213438998
1113	18	-0.16641480993800428
1113	19	-0.12058801314247347
1113	20	-0.03855606136075096
1113	21	-0.1383669127779683
1113	22	0.0318063747257753
1113	23	0.0013549314774650156
1113	24	-0.042723066372715834
1113	25	-0.08822077984765286
1113	26	-0.1192438878542248
1113	27	0.07853347012579093
1113	28	-0.006907387368663365
1113	29	-0.13099209287027946
1113	30	0.05213540843239883
1113	31	0.025371266495199052
1113	32	0.0342565744640595
1113	33	-0.06113406376512387
1113	34	-0.10247846779449787
1113	35	-0.0412263641112105
1113	36	0.05952812565048049
1113	37	0.0640131990006978
1113	38	-0.12583771088087303
1113	39	-0.12740240061602037
1113	40	-0.13200417856870672
1113	41	-0.05613940790915706
1113	42	-0.14517261099280887
1113	43	-0.16735449689345216
1113	44	-0.23927998512805715
1113	45	-0.23566955294715086
1113	46	0.023139402493015382
1113	47	0.11885944326042619
1113	48	0.0838894148505247
1113	49	0.007569863787146858
1113	50	0.13312536376494677
1114	1	-0.08462231113367835
1114	2	-0.10137022344947866
1114	3	-0.08614037606628244
1114	4	-0.0799508489891636
1114	5	-0.04631089919926268
1114	6	-0.004754447770686454
1114	7	-0.03692158477765872
1114	8	0.0034485803259158843
1114	9	-0.12419216107662834
1114	10	0.01256792779614102
1114	11	0.05660902785496802
1114	12	-0.050508989700709606
1114	13	0.08504773261494591
1114	14	0.11191461044892748
1114	15	-0.03887692242246743
1114	16	-0.20293199163300102
1114	17	-0.012568713291187805
1114	18	-0.12034088942025534
1114	19	-0.14482790932341771
1114	20	-0.08660186983481566
1114	21	-0.04123879062203173
1114	22	-0.029347432534819973
1114	23	-0.08637722883534593
1114	24	-0.11711970236557079
1114	25	-0.007613539479564224
1114	26	-0.08513191158429834
1114	27	-0.08624979073645278
1114	28	0.054275913942554155
1114	29	0.04301016553131376
1114	30	0.08700580314706485
1114	31	0.13794584430893053
1114	32	-0.055582303750796314
1114	33	-0.08535710620284931
1114	34	-0.15643994013750984
1114	35	-0.008875604007393179
1114	36	0.2886758318560254
1114	37	-0.035539534179328314
1114	38	0.08198945846869066
1114	39	-5.600621700594388E-4
1114	40	0.029303022005144896
1114	41	0.019325154361730768
1114	42	-0.0016490157720667753
1114	43	0.09651053442951252
1114	44	0.05916704019121255
1114	45	0.1006902083486736
1114	46	0.09505212311221811
1114	47	0.18334673238427257
1114	48	0.05239953442877976
1114	49	0.01090261700677786
1114	50	0.12754956640185355
1115	1	-0.24094149971092804
1115	2	-0.2662238883031378
1115	3	-0.2201187035929948
1115	4	-0.2092922363950649
1115	5	-0.10840412258280452
1115	6	-0.09219627714799827
1115	7	-0.14711784013520202
1115	8	-0.14332101805658937
1115	9	-0.20746909919227363
1115	10	-0.20129109251448796
1115	11	-0.13898211934908034
1115	12	-0.22193374177062708
1115	13	-0.18390314923916407
1115	14	-0.25485899826016123
1115	15	-0.19714696778928698
1115	16	-0.5603147522415668
1115	17	-0.29271926763528455
1115	18	-0.4159604431043249
1115	19	-0.16564401078467483
1115	20	-0.3490359709785906
1115	21	-0.12996726644728085
1115	22	-0.18896678570256142
1115	23	-0.05918637906384561
1115	24	-0.15541832130935518
1115	25	-0.2998452026789664
1115	26	-0.2529014180634803
1115	27	-0.20898249411431635
1115	28	-0.15509237607089688
1115	29	-0.018051234239763403
1115	30	-0.0855009016177064
1115	31	-0.047548470217641636
1115	32	-0.13346618808628818
1115	33	-0.09744656990521605
1115	34	-0.21411762684745383
1115	35	-0.11920553691796698
1115	36	-0.09774419972529103
1115	37	-0.12490704853878754
1115	38	-0.22409610844242422
1115	39	-0.24174881221712496
1115	40	-0.1910482984796218
1115	41	-0.3284390004747664
1115	42	-0.09300506136488451
1115	43	-0.04001120653290968
1115	44	-0.13574099813583018
1115	45	-0.11029159444439074
1115	46	-0.1438613116775045
1115	47	-0.11653548399984004
1115	48	-0.12998968806523692
1115	49	-0.14300167487198223
1115	50	-0.2043412718047719
1116	1	0.041017947915683806
1116	2	-0.015844804340851226
1116	3	-0.058344889645269404
1116	4	0.061875598490914285
1116	5	-0.01753716290025409
1116	6	-0.14412757645560959
1116	7	-0.12197656461911066
1116	8	-0.06735472769749151
1116	9	-0.11880189433316701
1116	10	0.085426659720504
1116	11	0.10867610282188878
1116	12	-0.06361973638015428
1116	13	-0.17266944984954335
1116	14	0.03223890577927335
1116	15	-0.352851166971746
1116	16	-0.1408449999382313
1116	17	0.04477651438823216
1116	18	-0.693588722981481
1116	19	-0.1992361890545169
1116	20	-0.0038858964432080256
1116	21	-0.10088565340765143
1116	22	0.018687933946161195
1116	23	-0.06023927142108931
1116	24	-0.05015684948116217
1116	25	-1.8822612596077732
1116	26	-0.6307381407277859
1116	27	-0.41065943342243827
1116	28	-0.16014326942763546
1116	29	0.13956013101777387
1116	30	0.13434430398462638
1116	31	-0.2388716120655232
1116	32	-0.1192916514229978
1116	33	-0.26172127016192803
1116	34	-0.08355043181249044
1116	35	-0.13655370044304505
1116	36	-0.8688202001866046
1116	37	-0.46269179382662884
1116	38	-0.5246127449077065
1116	39	-0.28267061847416386
1116	40	-0.24636562174499232
1116	41	-0.03396509916338175
1116	42	-0.4465962454991015
1116	43	-0.3290033047353944
1116	44	-0.16280526816995433
1116	45	-0.2946280099857077
1116	46	-0.12924652267247438
1116	47	-0.3195093795599817
1116	48	-1.2677079243835934
1116	49	-0.6467148130465503
1116	50	-0.5251664829808647
1201	1	0.027621788852357554
1201	2	-0.04916243124168318
1201	3	0.028363184888895887
1201	4	-0.032214499317326784
1201	5	-0.007687801866488542
1201	6	-0.053010277962002306
1201	7	-0.02052443354179445
1201	8	-0.09959289432846674
1201	9	-0.11816506988824926
1201	10	-0.1624551136785115
1201	11	-0.0776878580548157
1201	12	-0.1322796921165761
1201	13	-0.051318696654711005
1201	14	-0.29183905524021725
1201	15	-0.1460602767025918
1201	16	-0.2761145080413243
1201	17	-0.21394840886442523
1201	18	-0.4375396046834865
1201	19	-0.46452068966135585
1201	20	-0.45803881998143936
1201	21	-0.3508463873264063
1201	22	-0.2510343477701227
1201	23	-0.49435935423682054
1201	24	-0.6433059891970174
1201	25	-0.6197068225405928
1201	26	-0.6047939699560345
1201	27	-0.7484533935852156
1201	28	-0.6645510655295865
1201	29	-0.5721497283382604
1201	30	-0.6694081055249086
1201	31	-0.500523643192814
1201	32	-0.5483542629743638
1201	33	-0.3249353773940271
1201	34	-0.42235531508514157
1201	35	-0.3885991063115384
